,home_total_goal_count_pre_game,away_total_goal_count_pre_game,home_goals_scored_pre_game,away_goals_scored_pre_game,home_goals_conceded_pre_game,away_goals_conceded_pre_game,home_average_possession_pre_game,away_average_possession_pre_game,home_total_goal_count_5games_pre_game,away_total_goal_count_5games_pre_game,home_average_shots_pre_game,away_average_shots_pre_game,home_average_shots_against_pre_game,away_average_shots_against_pre_game,home_ppg_pre_game,away_ppg_pre_game,home_ppg_5games_pre_game,away_ppg_5games_pre_game,results
19,2.5789473684210527,2.499473684210527,1.3421052631578947,0.8763157894736842,1.236842105263158,1.486842105263158,52.81578947368421,45.44736842105263,3.4,2.232,11.263157894736842,6.105263157894737,7.7368421052631575,11.763157894736842,1.631578947368421,0.9736842105263158,1.4,0.8,win
20,2.526315789473684,2.8157894736842106,1.631578947368421,1.105263157894737,0.8947368421052632,1.7105263157894737,59.28947368421053,48.94736842105263,1.4,2.6,7.447368421052632,8.921052631578947,6.578947368421052,9.052631578947368,1.9736842105263157,1.0263157894736843,2.2,1.0,draw
21,2.5789473684210527,2.3421052631578947,1.2894736842105263,0.8157894736842105,1.2894736842105263,1.5263157894736843,44.68421052631579,47.73684210526316,3.0,2.2,9.026315789473685,8.18421052631579,10.342105263157896,8.68421052631579,1.3421052631578947,0.9736842105263158,1.8,1.2,win
22,2.3947368421052633,2.4589473684210534,1.1578947368421053,0.8526315789473684,1.236842105263158,1.4736842105263157,48.6578947368421,45.526315789473685,2.2,1.9240000000000002,8.289473684210526,6.2368421052631575,10.973684210526315,11.81578947368421,1.236842105263158,0.9473684210526315,0.6,0.6,loss
23,2.6168421052631587,2.5,0.9578947368421052,1.2894736842105263,1.5263157894736843,1.2105263157894737,45.73684210526316,49.3421052631579,3.124,3.0,6.2105263157894735,7.684210526315789,11.631578947368421,7.421052631578948,1.0263157894736843,1.4210526315789473,1.2,1.6,draw
24,2.3157894736842106,2.5526315789473686,0.8157894736842105,1.236842105263158,1.5,1.3157894736842106,47.94736842105263,49.76315789473684,2.8,2.8,7.184210526315789,8.473684210526315,11.526315789473685,10.31578947368421,0.9473684210526315,1.4210526315789473,0.4,1.4,draw
25,2.736842105263158,2.9210526315789473,1.3157894736842106,1.4473684210526316,1.4210526315789473,1.4736842105263157,45.10526315789474,53.86842105263158,3.4,2.2,9.342105263157896,9.68421052631579,9.789473684210526,9.18421052631579,1.2105263157894737,1.5526315789473684,2.6,1.4,draw
26,2.3157894736842106,2.789473684210526,0.9473684210526315,1.8421052631578947,1.368421052631579,0.9473684210526315,44.78947368421053,55.26315789473684,2.6,3.2,7.868421052631579,10.0,10.026315789473685,8.605263157894736,1.131578947368421,2.1578947368421053,1.0,1.0,loss
27,2.5526315789473686,3.1842105263157894,1.2894736842105263,2.210526315789474,1.263157894736842,0.9736842105263158,53.39473684210526,56.526315789473685,2.6,4.0,9.131578947368421,12.131578947368421,9.18421052631579,7.342105263157895,1.2894736842105263,2.0789473684210527,1.4,3.0,loss
28,2.5115789473684216,2.3947368421052633,0.9052631578947368,1.4473684210526316,1.4736842105263157,0.9473684210526315,45.18421052631579,51.0,2.3240000000000003,3.6,6.2631578947368425,9.289473684210526,11.736842105263158,7.368421052631579,1.0,1.5789473684210527,1.0,0.8,draw
29,2.763157894736842,2.5,1.8157894736842106,1.3421052631578947,0.9473684210526315,1.1578947368421053,54.421052631578945,52.81578947368421,2.4,3.0,11.236842105263158,11.447368421052632,8.026315789473685,7.868421052631579,1.9473684210526316,1.7105263157894737,1.6,1.4,draw
30,2.6578947368421053,2.710526315789474,1.0263157894736843,1.7894736842105263,1.631578947368421,0.9210526315789473,48.13157894736842,54.26315789473684,2.2,2.0,8.68421052631579,11.236842105263158,9.026315789473685,8.131578947368421,1.0263157894736843,1.9473684210526316,1.0,1.6,loss
31,2.6842105263157894,2.5,1.763157894736842,1.263157894736842,0.9210526315789473,1.236842105263158,55.526315789473685,45.05263157894737,3.8,3.0,10.105263157894736,9.078947368421053,8.657894736842104,10.31578947368421,2.1578947368421053,1.394736842105263,1.4,2.4,loss
32,2.576315789473685,2.736842105263158,0.9342105263157895,1.3157894736842106,1.513157894736842,1.4210526315789473,45.8421052631579,45.39473684210526,2.816,3.4,6.315789473684211,9.31578947368421,11.578947368421053,9.842105263157896,1.0,1.2105263157894737,1.0,2.2,draw
33,2.3421052631578947,2.3421052631578947,0.7894736842105263,0.8421052631578947,1.5526315789473684,1.5,47.78947368421053,47.60526315789474,2.6,3.2,8.263157894736842,7.0,8.789473684210526,11.526315789473685,0.8947368421052632,0.9736842105263158,0.6,0.4,draw
34,3.210526315789474,2.4447368421052635,2.263157894736842,0.881578947368421,0.9473684210526315,1.4342105263157894,56.10526315789474,45.36842105263158,3.2,1.816,12.052631578947368,6.315789473684211,7.342105263157895,11.842105263157896,2.1578947368421053,1.0,3.0,1.0,win
